"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년(남)","1학년(여)","2학년(남)","2학년(여)","3학년(남)","3학년(여)","특수학급(남)","특수학급(여)","순회학급(남)","순회학급(여)","계(남)","계(여)","총계"
"전라남도교육청","전라남도영광교육지원청","전라남도 영광군","S140001659","영광염산중학교","03","공립","N","","2","5","9","4","9","7","2","0","0","0","22","16","38"
"전라남도교육청","전라남도영광교육지원청","전라남도 영광군","S140001661","영광중학교","03","공립","N","","60","0","58","0","66","0","6","0","0","0","190","0","190"
"전라남도교육청","전라남도영광교육지원청","전라남도 영광군","S140001662","영광홍농중학교","03","공립","N","","29","28","22","23","27","28","2","0","0","0","80","79","159"
"전라남도교육청","전라남도영광교육지원청","전라남도 영광군","S140001663","해룡중학교","03","사립","N","","64","0","56","0","67","0","0","0","0","0","187","0","187"
"전라남도교육청","전라남도영암교육지원청","전라남도 영암군","S140001732","구림중학교","03","공립","N","","1","1","4","1","0","2","1","0","0","0","6","4","10"
"전라남도교육청","전라남도영암교육지원청","전라남도 영암군","S140001733","삼호서중학교","03","공립","N","","37","23","33","31","35","35","2","3","0","0","107","92","199"
"전라남도교육청","전라남도영암교육지원청","전라남도 영암군","S140001734","삼호중학교","03","공립","N","","89","100","87","87","78","73","5","2","0","0","259","262","521"
"전라남도교육청","전라남도영암교육지원청","전라남도 영암군","S140001735","시종중학교","03","사립","N","","3","1","2","4","9","3","0","0","0","0","14","8","22"
"전라남도교육청","전라남도영암교육지원청","전라남도 영암군","S140001736","신북중학교","03","공립","N","","5","4","5","4","9","3","0","0","0","0","19","11","30"
"전라남도교육청","전라남도영암교육지원청","전라남도 영암군","S140001737","영암금정중학교","03","공립","N","","3","0","2","2","2","0","0","0","0","0","7","2","9"
"전라남도교육청","전라남도영암교육지원청","전라남도 영암군","S140001738","영암낭주중학교","03","공립","N","","8","18","8","2","15","10","1","2","0","0","32","32","64"
"전라남도교육청","전라남도영암교육지원청","전라남도 영암군","S140001739","영암도포중학교","03","공립","N","","5","2","2","1","1","2","0","0","0","0","8","5","13"
"전라남도교육청","전라남도영암교육지원청","전라남도 영암군","S140001741","영암서호중학교","03","공립","N","","2","3","3","3","3","1","0","0","0","0","8","7","15"
"전라남도교육청","전라남도영암교육지원청","전라남도 영암군","S140001742","영암여자중학교","03","사립","N","","0","45","0","49","0","42","0","0","0","0","0","136","136"
"전라남도교육청","전라남도영암교육지원청","전라남도 영암군","S140001743","영암중학교","03","공립","N","","50","0","36","0","40","0","0","0","0","0","126","0","126"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001800","고금중학교","03","공립","N","","13","4","10","15","7","7","1","1","0","0","31","27","58"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001801","군외중학교","03","공립","N","","1","4","1","4","6","2","0","0","0","0","8","10","18"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001802","금당중학교","03","공립","N","","0","0","1","2","6","2","0","0","0","0","7","4","11"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001803","금일중학교","03","공립","N","","11","13","7","8","7","5","0","0","0","0","25","26","51"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001805","노화중학교","03","공립","N","","23","25","22","16","22","12","0","2","0","0","67","55","122"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001807","소안중학교","03","공립","N","","10","5","5","7","6","7","1","0","0","0","22","19","41"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001808","약산중학교","03","공립","N","","5","3","4","3","4","3","0","0","0","0","13","9","22"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001809","완도보길중학교","03","공립","N","","10","10","8","9","9","9","1","0","0","0","28","28","56"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001810","완도신지중학교","03","공립","N","","6","4","7","3","4","3","2","0","0","0","19","10","29"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001811","완도여자중학교","03","공립","N","","0","91","0","82","0","68","0","2","0","0","0","243","243"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001812","완도중학교","03","공립","N","","92","0","78","0","65","0","6","0","0","0","241","0","241"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001813","청산중학교","03","공립","N","","3","3","4","4","2","3","0","0","0","0","9","10","19"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001841","넙도초등학교노화중학교넙도분교장","03","공립","N","","1","0","0","0","2","1","1","0","0","0","4","1","5"
"전라남도교육청","전라남도장성교육지원청","전라남도 장성군","S140001911","삼계중학교","03","공립","N","","24","21","28","25","30","21","2","0","0","0","84","67","151"
"전라남도교육청","전라남도장성교육지원청","전라남도 장성군","S140001913","장성남중학교","03","공립","N","","17","24","23","21","20","21","0","0","0","0","60","66","126"
"전라남도교육청","전라남도장성교육지원청","전라남도 장성군","S140001914","장성백암중학교","03","공립","N","","12","15","18","12","15","11","0","1","0","0","45","39","84"
"전라남도교육청","전라남도장성교육지원청","전라남도 장성군","S140001915","장성삼서중학교","03","공립","N","","6","5","6","4","8","4","0","0","0","0","20","13","33"
"전라남도교육청","전라남도장성교육지원청","전라남도 장성군","S140001917","장성여자중학교","03","공립","N","","0","57","0","64","0","61","0","0","0","1","0","183","183"
"전라남도교육청","전라남도장성교육지원청","전라남도 장성군","S140001918","장성중학교","03","공립","N","","66","0","52","0","62","0","5","0","0","0","185","0","185"
"전라남도교육청","전라남도장성교육지원청","전라남도 장성군","S140001919","장성황룡중학교","03","공립","N","","9","7","12","4","10","8","0","0","0","0","31","19","50"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001958","대덕중학교","03","공립","N","","6","8","2","10","11","5","3","0","0","0","22","23","45"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001959","장흥관산중학교","03","공립","N","","7","9","16","14","13","6","1","1","0","0","37","30","67"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001960","장흥안양중학교","03","공립","N","","11","4","5","2","4","3","0","0","0","0","20","9","29"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001961","장흥향원중학교","03","공립","N","","36","35","0","64","0","76","0","1","0","0","36","176","212"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001962","장흥용산중학교","03","공립","N","","5","3","5","3","3","9","0","0","0","0","13","15","28"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001963","장흥유치중학교","03","공립","N","","5","3","3","1","3","5","1","1","0","0","12","10","22"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001964","장흥장평중학교","03","공립","N","","2","5","1","6","4","3","0","0","0","0","7","14","21"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001965","장흥중학교","03","공립","N","","36","36","80","0","70","0","3","0","0","0","189","36","225"
"전라남도교육청","전라남도장흥교육지원청","전라남도 장흥군","S140001966","장흥회덕중학교","03","공립","N","","6","5","6","4","7","6","0","0","0","0","19","15","34"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002014","고성중학교","03","공립","N","","20","12","11","7","13","14","1","0","0","0","45","33","78"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002015","석교중학교","03","공립","N","","4","7","1","3","6","1","1","0","0","0","12","11","23"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002016","의신중학교","03","사립","N","","5","3","7","3","3","7","0","0","0","0","15","13","28"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002017","조도중학교","03","공립","N","","2","6","8","9","7","1","0","0","0","0","17","16","33"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002019","진도군내중학교","03","공립","N","","2","5","3","7","4","5","0","0","0","0","9","17","26"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002020","진도중학교","03","사립","N","","52","47","47","55","51","47","8","0","0","0","158","149","307"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002021","진도지산중학교","03","사립","N","","6","3","11","11","6","5","0","0","0","0","23","19","42"
"전라남도교육청","전라남도함평교육지원청","전라남도 함평군","S140002096","함평손불중학교","03","공립","N","","6","6","2","3","10","5","0","0","0","0","18","14","32"
"전라남도교육청","전라남도함평교육지원청","전라남도 함평군","S140002097","함평신광중학교","03","공립","N","","3","3","2","0","4","0","0","0","0","0","9","3","12"
"전라남도교육청","전라남도함평교육지원청","전라남도 함평군","S140002098","함평여자중학교","03","공립","N","","0","19","0","22","0","22","0","3","0","0","0","66","66"
"전라남도교육청","전라남도함평교육지원청","전라남도 함평군","S140002099","함평월야중학교","03","공립","N","","9","9","12","1","2","10","1","0","0","0","24","20","44"
"전라남도교육청","전라남도함평교육지원청","전라남도 함평군","S140002100","함평중학교","03","공립","N","","65","38","66","21","50","27","2","3","0","0","183","89","272"
"전라남도교육청","전라남도함평교육지원청","전라남도 함평군","S140002101","함평해보중학교","03","공립","N","","1","5","3","5","8","5","3","0","0","0","15","15","30"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002143","두륜중학교","03","공립","N","","6","6","7","9","3","0","0","0","0","0","16","15","31"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002144","북평중학교","03","공립","N","","6","4","4","3","5","9","0","0","0","0","15","16","31"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002145","산이중학교","03","공립","N","","14","7","8","4","8","6","0","1","0","0","30","18","48"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002146","송지중학교","03","공립","N","","12","14","14","15","12","16","2","0","0","0","40","45","85"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002148","우수영중학교","03","공립","N","","2","10","13","11","11","10","0","0","0","0","26","31","57"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002151","해남제일중학교","03","공립","N","","87","77","79","74","101","93","2","2","0","0","269","246","515"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002153","해남중학교","03","공립","N","","86","72","68","65","79","75","4","1","0","0","237","213","450"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002154","현산중학교","03","공립","N","","5","3","0","4","4","3","2","0","0","0","11","10","21"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002155","화산중학교","03","공립","N","","2","2","2","0","0","3","0","0","0","0","4","5","9"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002156","화원중학교","03","사립","N","","5","5","7","15","9","6","0","0","0","0","21","26","47"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002157","황산중학교","03","공립","N","","5","1","9","6","13","6","0","0","0","0","27","13","40"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002255","능주중학교","03","사립","N","","26","27","26","27","34","34","3","1","0","0","89","89","178"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002257","화순도곡중학교","03","공립","N","","11","9","12","6","9","6","0","0","0","0","32","21","53"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002258","화순도암중학교","03","공립","N","","2","1","2","1","1","1","0","0","0","0","5","3","8"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002259","화순동면중학교","03","공립","N","","5","6","5","3","8","3","2","0","0","0","20","12","32"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002261","화순동복중학교","03","공립","N","","1","5","1","1","4","6","2","1","0","0","8","13","21"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002262","화순북면중학교","03","공립","N","","1","1","2","2","2","0","0","0","0","0","5","3","8"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002263","화순사평중학교","03","공립","N","","5","2","2","1","3","1","0","0","0","0","10","4","14"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002265","화순이양중학교","03","공립","N","","0","0","5","3","0","1","0","0","0","0","5","4","9"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002266","화순제일중학교","03","공립","N","","82","66","85","86","81","73","3","1","0","0","251","226","477"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002267","화순중학교","03","공립","N","","101","90","110","95","100","88","1","1","0","0","312","274","586"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140003246","거문중학교","03","공립","N","","4","3","4","0","3","2","0","0","0","0","11","5","16"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140003475","남평중학교다도분교장","03","공립","N","","4","5","2","6","5","4","0","0","0","0","11","15","26"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140003690","금일중학교생일분교장","03","공립","N","","1","3","0","0","4","0","0","0","0","0","5","3","8"
"전라남도교육청","전라남도신안교육지원청","전라남도 신안군","S140003934","가거도초등학교신안흑산중학교가거도분교장","03","공립","N","","0","0","1","0","1","1","0","0","0","0","2","1","3"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140003937","돌산중학교","03","공립","N","","3","2","0","1","4","2","0","0","0","0","7","5","12"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140003940","여남중학교","03","공립","N","","5","2","0","5","2","9","3","0","0","0","10","16","26"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140003941","화양중학교화양남분교장","03","공립","N","","1","2","0","3","2","3","0","0","0","0","3","8","11"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140003948","여천중학교","03","공립","N","","101","78","88","89","95","87","5","0","0","0","289","254","543"
"전라남도교육청","전라남도보성교육지원청","전라남도 보성군","S140004883","용정중학교","03","사립","N","","22","23","23","22","20","22","0","0","0","0","65","67","132"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140004892","순천풍덕중학교","03","공립","N","","89","83","76","69","73","66","7","1","0","0","245","219","464"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140004893","순천향림중학교","03","공립","N","","103","102","115","88","112","99","10","5","0","0","340","294","634"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140005312","목포하당중학교","03","공립","N","","101","67","109","54","84","55","17","3","0","0","311","179","490"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140005315","안산중학교","03","공립","N","","87","91","86","84","90","90","3","4","0","0","266","269","535"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140005317","순천왕의중학교","03","공립","N","","109","97","81","90","99","90","11","1","0","0","300","278","578"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140005336","광양백운중학교","03","공립","N","","106","99","112","97","111","96","13","4","0","0","342","296","638"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140005343","목포옥암중학교","03","공립","N","","143","87","117","104","108","116","10","1","0","0","378","308","686"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140005345","남악중학교","03","공립","N","","128","146","141","119","112","76","2","2","0","0","383","343","726"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140005437","목포애향중학교","03","공립","N","","113","115","119","121","106","121","0","0","0","0","338","357","695"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140005451","순천왕운중학교","03","공립","N","","136","99","111","100","114","105","0","0","0","0","361","304","665"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140005457","빛가람중학교","03","공립","N","","107","97","86","99","90","83","1","3","0","0","284","282","566"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140005466","여수삼일중학교","03","공립","N","","107","101","85","90","91","91","2","1","0","0","285","283","568"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140005473","오룡중학교","03","공립","N","","122","124","109","111","99","121","3","0","0","0","333","356","689"
"전라남도교육청","전라남도강진교육지원청","전라남도 강진군","S140005496","청람중학교","03","공립","N","","21","19","13","17","23","17","0","0","0","0","57","53","110"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140005516","광양마동중학교","03","공립","N","","96","106","91","94","89","90","5","2","0","0","281","292","573"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140005527","광양용강중학교","03","공립","N","","112","97","115","103","116","110","5","2","0","0","348","312","660"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140005528","여수웅천중학교","03","공립","N","","124","113","118","121","123","121","0","0","0","0","365","355","720"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140005564","한국바둑중학교","03","공립","N","","13","6","14","4","15","2","0","0","0","0","42","12","54"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140005573","매성중학교","03","공립","N","","109","100","92","91","89","90","0","0","0","0","290","281","571"
"전라남도교육청","전라남도함평교육지원청","전라남도 함평군","S140005578","나산실용예술중학교","03","공립","N","","12","18","8","20","6","16","0","0","0","0","26","54","80"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140005586","무안행복중학교","03","공립","N","","97","107","79","96","123","123","0","0","0","0","299","326","625"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140005554","순천연향중학교부설방송통신중학교","25","공립","N","","8","41","6","44","11","57","0","0","0","0","25","142","167"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140005555","목포중앙여자중학교부설방송통신중학교","25","공립","N","","5","31","5","28","4","39","0","0","0","0","14","98","112"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001019","경북체육중학교","03","공립","N","","19","10","18","19","21","13","0","0","0","0","58","42","100"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001020","경산여자중학교","03","사립","N","","0","268","0","278","0","266","0","5","0","0","0","817","817"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001021","경산중학교","03","공립","N","","215","0","242","0","225","0","11","0","0","0","693","0","693"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001022","대구가톨릭대학교사범대학부속무학중학교","03","사립","N","","203","0","200","0","179","0","6","0","0","0","588","0","588"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001024","용성중학교","03","공립","N","","11","11","5","3","11","9","0","0","0","0","27","23","50"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001025","경산제일중학교","03","사립","N","","0","12","0","11","0","17","0","0","0","0","0","40","40"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001026","자인중학교","03","공립","N","","9","0","5","0","11","0","0","0","0","0","25","0","25"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001027","장산중학교","03","공립","N","","99","135","106","113","143","126","4","2","0","0","352","376","728"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001028","진량중학교","03","사립","N","","55","62","61","76","59","60","0","0","0","0","175","198","373"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001029","하양여자중학교","03","사립","N","","0","163","0","146","0","154","0","0","0","0","0","463","463"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001122","감포중학교","03","공립","N","","3","3","3","11","6","5","0","0","0","0","12","19","31"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001123","경주여자중학교","03","공립","N","","0","148","0","136","0","172","0","0","0","0","0","456","456"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001124","경주중학교","03","사립","N","","131","0","141","0","139","0","0","0","0","0","411","0","411"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001125","계림중학교","03","공립","N","","103","49","103","54","127","53","15","0","0","0","348","156","504"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001126","근화여자중학교","03","사립","N","","0","127","0","133","0","133","0","0","0","0","0","393","393"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001128","무산중학교","03","사립","N","","36","20","23","9","23","1","0","0","0","0","82","30","112"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001129","문화중학교","03","사립","N","","124","0","134","0","125","0","0","0","0","0","383","0","383"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001130","불국중학교","03","공립","N","","24","30","31","28","30","24","0","0","0","0","85","82","167"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001131","산내중학교","03","공립","N","","3","0","1","0","2","0","0","0","0","0","6","0","6"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001132","서라벌여자중학교","03","공립","N","","0","173","0","150","0","160","0","14","0","0","0","497","497"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001133","선덕여자중학교","03","사립","N","","0","122","0","131","0","130","0","0","0","0","0","383","383"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001134","신라중학교","03","공립","N","","178","0","129","0","157","0","8","0","0","0","472","0","472"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001135","아화중학교","03","공립","N","","6","4","5","4","11","4","4","1","0","0","26","13","39"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001136","안강여자중학교","03","사립","N","","0","71","0","84","0","94","0","0","0","0","0","249","249"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001137","안강중학교","03","공립","N","","64","0","82","0","83","0","2","0","0","0","231","0","231"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001138","양남중학교","03","공립","N","","18","17","13","14","13","12","0","0","0","0","44","43","87"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001139","양북중학교","03","공립","N","","7","6","7","1","12","5","0","0","0","0","26","12","38"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001140","외동중학교","03","공립","N","","42","46","53","44","52","44","3","1","0","0","150","135","285"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001141","월성중학교","03","사립","N","","130","0","131","0","130","0","0","0","0","0","391","0","391"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001328","고령중학교","03","공립","N","","28","38","51","36","45","42","5","0","0","0","129","116","245"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001329","고령중학교개진분교장","03","공립","N","","2","2","2","0","0","1","0","0","0","0","4","3","7"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001330","다산중학교","03","사립","N","","42","25","26","34","43","25","0","0","0","0","111","84","195"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001331","성산중학교","03","공립","N","","4","2","6","6","1","4","1","1","0","0","12","13","25"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001332","쌍림중학교","03","공립","N","","8","3","5","6","5","6","3","0","0","0","21","15","36"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001333","우곡중학교","03","공립","N","","1","2","0","2","0","0","0","0","0","0","1","4","5"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001391","경구중학교","03","사립","N","","29","0","51","0","35","0","0","0","0","0","115","0","115"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001393","구미신평중학교","03","공립","N","","66","46","68","48","70","53","3","0","0","0","207","147","354"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001394","구미여자중학교","03","공립","N","","0","111","0","119","0","119","0","4","0","0","0","353","353"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001395","구미중학교","03","공립","N","","126","0","122","0","160","0","3","0","0","0","411","0","411"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001396","금오중학교","03","공립","N","","168","0","165","0","155","0","0","0","0","0","488","0","488"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001397","도개중학교","03","사립","N","","6","3","10","10","11","7","0","0","0","0","27","20","47"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001398","도송중학교","03","공립","N","","80","145","71","152","71","179","4","3","0","0","226","479","705"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001399","무을중학교","03","공립","N","","4","0","2","2","2","4","0","0","0","0","8","6","14"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001400","산동중학교","03","공립","N","","10","4","5","10","6","5","0","0","0","0","21","19","40"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001403","선산중학교","03","공립","N","","49","55","45","41","47","49","7","3","0","0","148","148","296"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001404","송정여자중학교","03","공립","N","","0","181","0","162","0","167","0","0","0","0","0","510","510"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001405","오상중학교","03","사립","N","","22","7","18","14","28","14","3","0","0","0","71","35","106"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001406","옥계중학교","03","공립","N","","96","94","117","102","124","118","2","2","0","0","339","316","655"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001407","인동중학교","03","공립","N","","121","108","106","117","98","115","15","3","0","0","340","343","683"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001408","진평중학교","03","공립","N","","128","99","104","100","118","113","4","2","0","0","354","314","668"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001409","해평중학교","03","공립","N","","6","4","2","0","5","9","1","0","0","0","14","13","27"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001410","현일중학교","03","사립","N","","91","90","125","100","90","99","0","0","0","0","306","289","595"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001411","형곡중학교","03","공립","N","","159","101","169","101","180","94","0","0","0","0","508","296","804"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001412","형남중학교","03","공립","N","","106","38","63","41","116","50","7","0","0","0","292","129","421"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001631","감문중학교","03","공립","N","","3","7","4","1","3","4","0","0","0","0","10","12","22"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001632","개령중학교","03","공립","N","","4","4","3","3","4","4","3","1","0","0","14","12","26"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001634","김천여자중학교","03","공립","N","","0","126","0","99","0","107","0","8","0","0","0","340","340"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001635","김천중앙중학교","03","공립","N","","48","0","62","0","81","0","4","0","0","0","195","0","195"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001636","김천중학교","03","사립","N","","46","0","66","0","81","0","9","0","0","0","202","0","202"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001637","율곡중학교","03","공립","N","","60","65","60","66","75","54","2","1","0","0","197","186","383"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001640","문성중학교","03","사립","N","","87","0","98","0","85","0","0","0","0","0","270","0","270"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001642","김천석천중학교","03","사립","N","","75","0","71","0","77","0","0","0","0","0","223","0","223"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001643","성의여자중학교","03","사립","N","","0","100","0","99","0","132","0","0","0","0","0","331","331"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001644","성의중학교","03","사립","N","","75","0","52","0","78","0","12","0","0","0","217","0","217"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001645","아포중학교","03","공립","N","","24","12","17","15","18","18","1","2","0","0","60","47","107"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001646","어모중학교","03","공립","N","","6","1","5","0","2","2","2","1","0","0","15","4","19"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001651","한일여자중학교","03","사립","N","","0","98","0","98","0","127","0","4","0","0","0","327","327"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001780","가은중학교","03","공립","N","","13","14","10","5","17","10","1","1","0","0","41","30","71"
